Detector;Time;qBus;qMotc;qCar;qDeliv;qTruck;qAll
51_B_on_SP;1160;0;0;31;2;1;34
51_B_on_SP;1165;0;0;31;2;1;34
51_B_on_SP;1170;0;0;29;2;1;32
51_B_on_SP;1175;0;0;28;2;1;31
51_B_on_SP;1180;0;0;26;2;1;29
51_B_on_SP;1185;0;0;26;2;1;29
51_B_on_SP;1190;0;0;24;2;1;27
51_B_on_SP;1195;0;0;23;2;1;26
51_B_on_SP;1200;0;0;23;2;1;26
51_B_on_SP;1205;0;0;22;2;1;25
51_B_on_SP;1210;0;0;22;2;1;25
51_B_on_SP;1215;0;0;23;2;1;26
51_B_on_SP;1220;0;0;22;2;1;25
51_B_on_SP;1225;0;0;22;2;1;25
51_B_on_SP;1230;0;0;21;2;1;24
51_B_on_SP;1235;0;0;20;2;1;23
51_B_on_SP;1240;0;0;20;2;0;22
51_B_on_SP;1245;0;0;20;2;1;23
51_B_on_SP;1250;0;0;19;2;1;22
51_B_on_SP;1255;0;0;19;1;0;20
51_B_on_SP;1260;0;0;19;1;0;20
51_B_on_SP;1265;0;0;19;1;0;20
51_B_on_SP;1270;0;0;19;1;0;20
51_B_on_SP;1275;0;0;19;1;0;20
51_B_on_SP;1280;0;0;19;1;0;20
51_B_on_SP;1285;0;0;19;1;0;20
51_B_on_SP;1290;0;0;19;1;0;20
51_B_on_SP;1295;0;0;18;1;0;19
51_B_on_SP;1300;0;0;17;1;1;19
51_B_on_SP;1305;0;0;17;1;0;18
51_B_on_SP;1310;0;0;16;1;0;17
51_B_on_SP;1315;0;0;17;1;0;18
51_B_on_SP;1320;0;0;17;1;0;18
51_B_on_SP;1325;0;0;18;1;0;19
51_B_on_SP;1330;0;0;18;1;0;19
51_B_on_SP;1335;0;0;18;1;0;19
51_B_on_SP;1340;0;0;19;1;0;20
51_B_on_SP;1345;0;0;18;1;0;19
51_B_on_SP;1350;0;0;17;1;0;18
51_B_on_SP;1355;0;0;16;1;0;17
51_B_on_SP;1360;0;0;15;1;0;16
51_B_on_SP;1365;0;0;15;1;0;16
51_B_on_SP;1370;0;0;14;1;0;15
51_B_on_SP;1375;0;0;13;1;0;14
51_B_on_SP;1380;0;0;13;1;0;14
51_B_on_SP;1385;0;0;13;1;0;14
51_B_on_SP;1390;0;0;15;1;0;16
51_B_on_SP;1395;0;0;15;1;0;16
51_B_on_SP;1400;0;0;15;1;0;16
51_B_on_SP;1405;0;0;14;1;0;15
51_B_on_SP;1410;0;0;12;1;0;13
51_B_on_SP;1415;0;0;10;1;0;11
51_B_on_SP;1420;0;0;9;1;0;10
51_B_on_SP;1425;0;0;8;1;0;9
51_B_on_SP;1430;0;0;8;1;0;9
51_B_on_SP;1435;0;0;7;1;0;8
51_Z_off_SP;0;0;0;5;1;0;6
51_Z_off_SP;5;0;0;5;1;0;6
51_Z_off_SP;10;0;0;4;1;0;5
51_Z_off_SP;15;0;0;4;1;0;5
51_Z_off_SP;20;0;0;4;1;0;5
51_Z_off_SP;25;0;0;4;1;0;5
51_Z_off_SP;30;0;0;3;1;0;4
51_Z_off_SP;35;0;0;3;0;0;3
51_Z_off_SP;40;0;0;3;1;0;4
51_Z_off_SP;45;0;0;3;0;0;3
51_Z_off_SP;50;0;0;2;0;0;2
51_Z_off_SP;55;0;0;2;0;0;2
51_Z_off_SP;60;0;0;2;0;0;2
51_Z_off_SP;65;0;0;2;1;0;3
51_Z_off_SP;70;0;0;2;1;0;3
51_Z_off_SP;75;0;0;2;1;0;3
51_Z_off_SP;80;0;0;2;1;0;3
51_Z_off_SP;85;0;0;2;0;0;2
51_Z_off_SP;90;0;0;1;0;0;1
51_Z_off_SP;95;0;0;1;1;0;2
51_Z_off_SP;100;0;0;1;1;0;2
51_Z_off_SP;105;0;0;2;1;0;3
51_Z_off_SP;110;0;0;1;1;0;2
51_Z_off_SP;115;0;0;1;0;0;1
51_Z_off_SP;120;0;0;1;0;0;1
51_Z_off_SP;125;0;0;1;0;0;1
51_Z_off_SP;130;0;0;1;0;0;1
51_Z_off_SP;135;0;0;1;0;0;1
51_Z_off_SP;140;0;0;2;0;0;2
51_Z_off_SP;145;0;0;1;0;0;1
51_Z_off_SP;150;0;0;1;0;0;1
51_Z_off_SP;155;0;0;1;0;0;1
51_Z_off_SP;160;0;0;1;0;0;1
51_Z_off_SP;165;0;0;1;0;0;1
51_Z_off_SP;170;0;0;1;0;0;1
51_Z_off_SP;175;0;0;1;0;0;1
51_Z_off_SP;180;0;0;1;0;0;1
51_Z_off_SP;185;0;0;1;0;0;1
51_Z_off_SP;190;0;0;2;0;0;2
51_Z_off_SP;195;0;0;2;1;0;3
51_Z_off_SP;200;0;0;2;1;0;3
51_Z_off_SP;205;0;0;2;1;0;3
51_Z_off_SP;210;0;0;2;1;0;3
51_Z_off_SP;215;0;0;2;1;0;3
51_Z_off_SP;220;0;0;2;1;0;3
51_Z_off_SP;225;0;0;3;1;0;4
51_Z_off_SP;230;0;0;3;1;0;4
51_Z_off_SP;235;0;0;3;1;0;4
51_Z_off_SP;240;0;0;3;1;0;4
51_Z_off_SP;245;0;0;4;1;0;5
51_Z_off_SP;250;0;0;5;1;0;6
51_Z_off_SP;255;0;0;7;1;0;8
51_Z_off_SP;260;0;0;9;1;0;10
51_Z_off_SP;265;0;0;9;1;0;10
51_Z_off_SP;270;0;0;11;1;0;12
51_Z_off_SP;275;0;0;11;1;0;12
51_Z_off_SP;280;0;0;10;1;1;12
51_Z_off_SP;285;0;0;9;1;1;11
51_Z_off_SP;290;0;0;9;1;2;12
51_Z_off_SP;295;0;0;9;1;2;12
51_Z_off_SP;300;0;0;9;1;3;13
51_Z_off_SP;305;0;0;9;1;8;18
51_Z_off_SP;310;0;0;11;2;6;19
51_Z_off_SP;315;0;0;14;2;7;23
51_Z_off_SP;320;0;0;17;2;6;25
51_Z_off_SP;325;0;0;20;2;5;27
51_Z_off_SP;330;0;0;23;3;5;31
51_Z_off_SP;335;0;0;27;3;5;35
51_Z_off_SP;340;0;0;28;4;6;38
51_Z_off_SP;345;0;0;30;5;6;41
51_Z_off_SP;350;0;0;30;5;6;41
51_Z_off_SP;355;0;0;32;6;6;44
51_Z_off_SP;360;0;0;34;6;6;46
51_Z_off_SP;365;0;0;37;6;6;49
51_Z_off_SP;370;0;0;39;6;6;51
51_Z_off_SP;375;0;0;41;7;6;54
51_Z_off_SP;380;0;1;43;7;6;57
51_Z_off_SP;385;0;1;45;7;6;59
51_Z_off_SP;390;0;1;45;7;6;59
51_Z_off_SP;395;0;1;44;7;6;58
51_Z_off_SP;400;0;0;44;7;6;57
51_Z_off_SP;405;0;1;43;7;6;57
51_Z_off_SP;410;0;1;43;7;6;57
51_Z_off_SP;415;0;1;42;7;6;56
51_Z_off_SP;420;0;1;43;7;6;57
51_Z_off_SP;425;0;1;43;7;6;57
51_Z_off_SP;430;0;1;43;7;6;57
51_Z_off_SP;435;0;1;43;7;6;57
51_Z_off_SP;440;0;1;44;7;7;59
51_Z_off_SP;445;0;1;45;7;6;59
51_Z_off_SP;450;0;1;45;7;6;59
51_Z_off_SP;455;0;1;45;7;6;59
51_Z_off_SP;460;0;1;43;7;6;57
51_Z_off_SP;465;0;1;41;7;7;56
51_Z_off_SP;470;0;1;39;7;7;54
51_Z_off_SP;475;0;1;36;6;7;50
51_Z_off_SP;480;0;0;35;6;7;48
51_Z_off_SP;485;0;0;34;6;7;47
51_Z_off_SP;490;0;0;34;6;7;47
51_Z_off_SP;495;0;0;35;5;7;47
51_Z_off_SP;500;0;0;34;5;7;46
51_Z_off_SP;505;0;0;35;5;7;47
51_Z_off_SP;510;0;0;34;5;8;47
51_Z_off_SP;515;0;0;34;5;7;46
51_Z_off_SP;520;0;0;32;5;7;44
51_Z_off_SP;525;0;0;31;5;7;43
51_Z_off_SP;530;0;0;28;5;7;40
51_Z_off_SP;535;0;0;27;5;7;39
51_Z_off_SP;540;0;0;26;5;7;38
51_Z_off_SP;545;0;0;26;5;7;38
51_Z_off_SP;550;0;0;26;5;7;38
51_Z_off_SP;555;0;0;27;4;8;39
51_Z_off_SP;560;0;0;26;5;7;38
51_Z_off_SP;565;0;0;27;5;7;39
51_Z_off_SP;570;0;0;27;5;7;39
51_Z_off_SP;575;0;0;27;5;7;39
51_Z_off_SP;580;0;0;28;5;7;40
51_Z_off_SP;585;0;0;27;5;7;39
51_Z_off_SP;590;0;0;26;5;7;38
51_Z_off_SP;595;0;0;26;5;7;38
51_Z_off_SP;600;0;0;25;5;8;38
51_Z_off_SP;605;0;0;26;5;8;39
51_Z_off_SP;610;0;0;26;5;8;39
51_Z_off_SP;615;0;0;27;5;7;39
51_Z_off_SP;620;0;0;27;5;8;40
51_Z_off_SP;625;0;0;27;5;8;40
51_Z_off_SP;630;0;0;27;5;8;40
51_Z_off_SP;635;0;0;27;5;8;40
51_Z_off_SP;640;0;0;27;5;8;40
51_Z_off_SP;645;0;0;27;5;8;40
51_Z_off_SP;650;0;0;26;5;8;39
51_Z_off_SP;655;0;0;26;5;7;38
51_Z_off_SP;660;0;0;26;5;8;39
51_Z_off_SP;665;0;0;27;5;8;40
51_Z_off_SP;670;0;0;27;5;7;39
51_Z_off_SP;675;0;0;28;5;7;40
51_Z_off_SP;680;0;0;28;5;8;41
51_Z_off_SP;685;0;0;28;5;8;41
51_Z_off_SP;690;0;0;28;5;8;41
51_Z_off_SP;695;0;0;29;5;7;41
51_Z_off_SP;700;0;0;29;5;7;41
51_Z_off_SP;705;0;0;28;5;7;40
51_Z_off_SP;710;0;0;28;5;7;40
51_Z_off_SP;715;0;0;27;5;6;38
51_Z_off_SP;720;0;0;28;5;6;39
51_Z_off_SP;725;0;0;30;5;6;41
51_Z_off_SP;730;0;0;32;5;6;43
51_Z_off_SP;735;0;0;33;5;7;45
51_Z_off_SP;740;0;1;32;5;7;45
51_Z_off_SP;745;0;0;31;5;7;43
51_Z_off_SP;750;0;0;31;5;6;42
51_Z_off_SP;755;0;0;31;4;6;41
51_Z_off_SP;760;0;0;31;4;6;41
51_Z_off_SP;765;0;0;31;4;7;42
51_Z_off_SP;770;0;0;31;4;6;41
51_Z_off_SP;775;0;0;32;5;6;43
51_Z_off_SP;780;0;0;33;5;7;45
51_Z_off_SP;785;0;0;34;5;6;45
51_Z_off_SP;790;0;0;35;5;6;46
51_Z_off_SP;795;0;0;35;5;7;47
51_Z_off_SP;800;0;0;35;5;7;47
51_Z_off_SP;805;0;0;35;5;7;47
51_Z_off_SP;810;0;0;35;5;8;48
51_Z_off_SP;815;0;0;34;5;7;46
51_Z_off_SP;820;0;0;34;5;8;47
51_Z_off_SP;825;0;0;33;5;8;46
51_Z_off_SP;830;0;0;33;5;7;45
51_Z_off_SP;835;0;0;32;5;8;45
51_Z_off_SP;840;0;0;31;5;8;44
51_Z_off_SP;845;0;0;32;5;8;45
51_Z_off_SP;850;0;0;33;5;8;46
51_Z_off_SP;855;0;0;34;5;8;47
51_Z_off_SP;860;0;1;34;5;8;48
51_Z_off_SP;865;0;0;36;5;7;48
51_Z_off_SP;870;0;1;36;5;7;49
51_Z_off_SP;875;0;1;36;6;7;50
51_Z_off_SP;880;0;1;36;5;7;49
51_Z_off_SP;885;0;0;36;5;7;48
51_Z_off_SP;890;0;1;36;5;7;49
51_Z_off_SP;895;0;1;35;5;7;48
51_Z_off_SP;900;0;1;34;5;7;47
51_Z_off_SP;905;0;1;35;5;7;48
51_Z_off_SP;910;0;1;36;5;7;49
51_Z_off_SP;915;0;1;37;5;7;50
51_Z_off_SP;920;0;1;38;5;7;51
51_Z_off_SP;925;0;1;39;6;7;53
51_Z_off_SP;930;0;1;39;6;7;53
51_Z_off_SP;935;0;1;39;6;7;53
51_Z_off_SP;940;0;1;40;6;6;53
51_Z_off_SP;945;0;1;40;6;6;53
51_Z_off_SP;950;0;1;40;6;6;53
51_Z_off_SP;955;0;1;41;6;6;54
51_Z_off_SP;960;0;1;42;6;6;55
51_Z_off_SP;965;0;1;45;6;6;58
51_Z_off_SP;970;0;1;47;6;5;59
51_Z_off_SP;975;0;1;48;6;5;60
51_Z_off_SP;980;0;1;49;6;5;61
51_Z_off_SP;985;0;1;49;6;5;61
51_Z_off_SP;990;0;1;49;7;5;62
51_Z_off_SP;995;0;1;49;6;5;61
51_Z_off_SP;1000;0;1;49;6;5;61
51_Z_off_SP;1005;0;1;50;6;4;61
51_Z_off_SP;1010;0;1;50;6;4;61
51_Z_off_SP;1015;0;1;49;6;4;60
51_Z_off_SP;1020;0;1;50;6;4;61
51_Z_off_SP;1025;0;1;52;6;4;63
51_Z_off_SP;1030;0;1;53;5;4;63
51_Z_off_SP;1035;0;1;54;5;4;64
51_Z_off_SP;1040;0;1;54;5;4;64
51_Z_off_SP;1045;0;1;53;5;3;62
51_Z_off_SP;1050;0;1;53;5;3;62
51_Z_off_SP;1055;0;1;52;5;3;61
51_Z_off_SP;1060;0;1;52;4;3;60
51_Z_off_SP;1065;0;1;51;5;3;60
51_Z_off_SP;1070;0;1;49;4;3;57
51_Z_off_SP;1075;0;1;48;4;3;56
51_Z_off_SP;1080;0;1;47;4;4;56
51_Z_off_SP;1085;0;1;45;4;3;53
51_Z_off_SP;1090;0;1;45;4;3;53
51_Z_off_SP;1095;0;1;45;4;3;53
51_Z_off_SP;1100;0;1;44;3;3;51
51_Z_off_SP;1105;0;1;43;3;3;50
51_Z_off_SP;1110;0;1;42;3;3;49
51_Z_off_SP;1115;0;1;41;3;3;48
51_Z_off_SP;1120;0;1;40;3;3;47
51_Z_off_SP;1125;0;1;39;3;2;45
51_Z_off_SP;1130;0;1;37;3;2;43
51_Z_off_SP;1135;0;1;35;3;3;42
51_Z_off_SP;1140;0;1;34;3;3;41
51_Z_off_SP;1145;0;1;33;3;3;40
51_Z_off_SP;1150;0;0;33;3;2;38
51_Z_off_SP;1155;0;0;32;2;1;35
51_Z_off_SP;1160;0;0;30;2;1;33
51_Z_off_SP;1165;0;0;30;2;1;33
51_Z_off_SP;1170;0;0;29;2;1;32
51_Z_off_SP;1175;0;0;28;2;1;31
51_Z_off_SP;1180;0;0;26;2;1;29
51_Z_off_SP;1185;0;0;25;2;1;28
51_Z_off_SP;1190;0;0;24;2;1;27
51_Z_off_SP;1195;0;0;23;2;1;26
51_Z_off_SP;1200;0;0;23;2;1;26
51_Z_off_SP;1205;0;0;22;2;1;25
51_Z_off_SP;1210;0;0;22;2;1;25
51_Z_off_SP;1215;0;0;22;2;1;25
51_Z_off_SP;1220;0;0;22;2;1;25
51_Z_off_SP;1225;0;0;22;2;1;25
51_Z_off_SP;1230;0;0;20;2;1;23
51_Z_off_SP;1235;0;0;20;2;1;23
51_Z_off_SP;1240;0;0;20;2;0;22
51_Z_off_SP;1245;0;0;19;2;1;22
51_Z_off_SP;1250;0;0;19;2;1;22
51_Z_off_SP;1255;0;0;19;1;0;20
51_Z_off_SP;1260;0;0;19;1;0;20
51_Z_off_SP;1265;0;0;18;1;0;19
51_Z_off_SP;1270;0;0;19;1;0;20
51_Z_off_SP;1275;0;0;18;1;0;19
51_Z_off_SP;1280;0;0;19;1;0;20
51_Z_off_SP;1285;0;0;18;1;0;19
51_Z_off_SP;1290;0;0;18;1;0;19
51_Z_off_SP;1295;0;0;18;1;0;19
51_Z_off_SP;1300;0;0;17;1;1;19
51_Z_off_SP;1305;0;0;17;1;0;18
51_Z_off_SP;1310;0;0;16;1;0;17
51_Z_off_SP;1315;0;0;17;1;0;18
51_Z_off_SP;1320;0;0;17;1;0;18
51_Z_off_SP;1325;0;0;17;1;0;18
51_Z_off_SP;1330;0;0;17;1;0;18
51_Z_off_SP;1335;0;0;18;1;0;19
51_Z_off_SP;1340;0;0;18;1;0;19
51_Z_off_SP;1345;0;0;18;1;0;19
51_Z_off_SP;1350;0;0;17;1;0;18
51_Z_off_SP;1355;0;0;16;1;0;17
51_Z_off_SP;1360;0;0;15;1;0;16
51_Z_off_SP;1365;0;0;15;1;0;16
51_Z_off_SP;1370;0;0;14;1;0;15
51_Z_off_SP;1375;0;0;13;1;0;14
51_Z_off_SP;1380;0;0;13;1;0;14
51_Z_off_SP;1385;0;0;13;1;0;14
51_Z_off_SP;1390;0;0;14;1;0;15
51_Z_off_SP;1395;0;0;15;1;0;16
51_Z_off_SP;1400;0;0;15;1;0;16
51_Z_off_SP;1405;0;0;14;1;0;15
51_Z_off_SP;1410;0;0;11;1;0;12
51_Z_off_SP;1415;0;0;10;1;0;11
51_Z_off_SP;1420;0;0;9;1;0;10
51_Z_off_SP;1425;0;0;8;1;0;9
51_Z_off_SP;1430;0;0;7;1;0;8
51_Z_off_SP;1435;0;0;7;1;0;8
51_Z_on_SP;0;0;0;7;1;0;8
51_Z_on_SP;5;0;0;6;1;0;7
51_Z_on_SP;10;0;0;6;1;0;7
51_Z_on_SP;15;0;0;6;1;0;7
51_Z_on_SP;20;0;0;5;1;0;6
51_Z_on_SP;25;0;0;5;1;0;6
51_Z_on_SP;30;0;0;5;1;0;6
51_Z_on_SP;35;0;0;4;0;0;4
51_Z_on_SP;40;0;0;4;1;0;5
51_Z_on_SP;45;0;0;4;0;0;4
51_Z_on_SP;50;0;0;3;0;0;3
51_Z_on_SP;55;0;0;3;0;0;3
51_Z_on_SP;60;0;0;3;0;0;3
51_Z_on_SP;65;0;0;3;1;0;4
51_Z_on_SP;70;0;0;3;1;0;4
51_Z_on_SP;75;0;0;3;1;0;4
51_Z_on_SP;80;0;0;3;1;0;4
51_Z_on_SP;85;0;0;3;0;0;3
51_Z_on_SP;90;0;0;2;0;0;2
51_Z_on_SP;95;0;0;2;1;0;3
51_Z_on_SP;100;0;0;2;1;0;3
51_Z_on_SP;105;0;0;2;1;0;3
51_Z_on_SP;110;0;0;2;1;0;3
51_Z_on_SP;115;0;0;2;0;0;2
51_Z_on_SP;120;0;0;1;0;0;1
51_Z_on_SP;125;0;0;1;0;0;1
51_Z_on_SP;130;0;0;2;0;0;2
51_Z_on_SP;135;0;0;1;0;0;1
51_Z_on_SP;140;0;0;2;0;0;2
51_Z_on_SP;145;0;0;2;0;0;2
51_Z_on_SP;150;0;0;1;0;0;1
51_Z_on_SP;155;0;0;2;0;0;2
51_Z_on_SP;160;0;0;2;0;0;2
51_Z_on_SP;165;0;0;1;0;0;1
51_Z_on_SP;170;0;0;2;0;0;2
51_Z_on_SP;175;0;0;2;0;0;2
51_Z_on_SP;180;0;0;2;0;0;2
51_Z_on_SP;185;0;0;2;0;0;2
51_Z_on_SP;190;0;0;2;0;0;2
51_Z_on_SP;195;0;0;3;1;0;4
51_Z_on_SP;200;0;0;3;1;0;4
51_Z_on_SP;205;0;0;3;1;0;4
51_Z_on_SP;210;0;0;3;1;0;4
51_Z_on_SP;215;0;0;3;1;0;4
51_Z_on_SP;220;0;0;3;1;0;4
51_Z_on_SP;225;0;0;4;1;0;5
51_Z_on_SP;230;0;0;4;1;0;5
51_Z_on_SP;235;0;0;4;1;0;5
51_Z_on_SP;240;0;0;4;1;0;5
51_Z_on_SP;245;0;0;5;1;0;6
51_Z_on_SP;250;0;0;7;1;0;8
51_Z_on_SP;255;0;0;10;1;0;11
51_Z_on_SP;260;0;0;12;1;0;13
51_Z_on_SP;265;0;0;13;1;0;14
51_Z_on_SP;270;0;0;15;1;0;16
51_Z_on_SP;275;0;0;16;1;0;17
51_Z_on_SP;280;0;0;14;1;1;16
51_Z_on_SP;285;0;0;13;1;1;15
51_Z_on_SP;290;0;0;12;1;1;14
51_Z_on_SP;295;0;0;12;2;2;16
51_Z_on_SP;300;0;0;12;2;2;16
51_Z_on_SP;305;0;0;13;2;5;20
51_Z_on_SP;310;0;0;16;2;4;22
51_Z_on_SP;315;0;0;19;3;5;27
51_Z_on_SP;320;0;0;24;3;4;31
51_Z_on_SP;325;0;0;29;3;4;36
51_Z_on_SP;330;0;0;33;4;3;40
51_Z_on_SP;335;0;0;38;4;3;45
51_Z_on_SP;340;0;0;39;5;4;48
51_Z_on_SP;345;0;0;42;6;4;52
51_Z_on_SP;350;0;0;43;7;4;54
51_Z_on_SP;355;0;0;45;8;4;57
51_Z_on_SP;360;0;0;48;8;4;60
51_Z_on_SP;365;0;0;52;8;4;64
51_Z_on_SP;370;0;0;55;9;4;68
51_Z_on_SP;375;0;0;58;9;4;71
51_Z_on_SP;380;0;1;60;10;4;75
51_Z_on_SP;385;0;1;63;10;4;78
51_Z_on_SP;390;0;1;63;10;4;78
51_Z_on_SP;395;0;1;62;10;4;77
51_Z_on_SP;400;0;0;62;10;4;76
51_Z_on_SP;405;0;1;60;10;4;75
51_Z_on_SP;410;0;1;60;10;4;75
51_Z_on_SP;415;0;1;59;10;4;74
51_Z_on_SP;420;0;1;60;10;4;75
51_Z_on_SP;425;0;1;61;10;4;76
51_Z_on_SP;430;0;1;60;10;4;75
51_Z_on_SP;435;0;1;61;10;4;76
51_Z_on_SP;440;0;1;62;10;5;78
51_Z_on_SP;445;0;1;64;10;4;79
51_Z_on_SP;450;0;1;63;10;4;78
51_Z_on_SP;455;0;1;63;10;4;78
51_Z_on_SP;460;0;1;60;10;4;75
51_Z_on_SP;465;0;1;58;10;5;74
51_Z_on_SP;470;0;1;55;9;5;70
51_Z_on_SP;475;0;1;51;9;5;66
51_Z_on_SP;480;0;0;49;9;5;63
51_Z_on_SP;485;0;0;48;9;5;62
51_Z_on_SP;490;0;0;48;8;5;61
51_Z_on_SP;495;0;0;50;7;5;62
51_Z_on_SP;500;0;0;48;7;5;60
51_Z_on_SP;505;0;0;49;7;5;61
51_Z_on_SP;510;0;0;47;7;5;59
51_Z_on_SP;515;0;0;47;7;5;59
51_Z_on_SP;520;0;0;45;7;5;57
51_Z_on_SP;525;0;0;43;7;5;55
51_Z_on_SP;530;0;0;40;7;5;52
51_Z_on_SP;535;0;0;37;7;5;49
51_Z_on_SP;540;0;0;37;7;5;49
51_Z_on_SP;545;0;0;36;6;5;47
51_Z_on_SP;550;0;0;37;6;5;48
51_Z_on_SP;555;0;0;38;6;5;49
51_Z_on_SP;560;0;0;37;6;5;48
51_Z_on_SP;565;0;0;38;6;5;49
51_Z_on_SP;570;0;0;38;6;5;49
51_Z_on_SP;575;0;0;38;7;5;50
51_Z_on_SP;580;0;0;39;7;5;51
51_Z_on_SP;585;0;0;39;7;5;51
51_Z_on_SP;590;0;0;37;6;5;48
51_Z_on_SP;595;0;0;36;6;5;47
51_Z_on_SP;600;0;0;35;7;6;48
51_Z_on_SP;605;0;0;36;7;6;49
51_Z_on_SP;610;0;0;36;7;6;49
51_Z_on_SP;615;0;0;38;7;5;50
51_Z_on_SP;620;0;0;38;7;5;50
51_Z_on_SP;625;0;0;38;7;5;50
51_Z_on_SP;630;0;0;38;7;5;50
51_Z_on_SP;635;0;0;39;7;5;51
51_Z_on_SP;640;0;0;38;7;5;50
51_Z_on_SP;645;0;0;38;7;6;51
51_Z_on_SP;650;0;0;37;6;5;48
51_Z_on_SP;655;0;0;37;7;5;49
51_Z_on_SP;660;0;0;37;7;5;49
51_Z_on_SP;665;0;0;38;7;5;50
51_Z_on_SP;670;0;0;38;7;5;50
51_Z_on_SP;675;0;0;40;7;5;52
51_Z_on_SP;680;0;0;39;7;5;51
51_Z_on_SP;685;0;0;40;7;5;52
51_Z_on_SP;690;0;0;40;7;5;52
51_Z_on_SP;695;0;0;40;7;5;52
51_Z_on_SP;700;0;0;41;7;5;53
51_Z_on_SP;705;0;0;40;7;5;52
51_Z_on_SP;710;0;0;39;7;5;51
51_Z_on_SP;715;0;0;39;6;4;49
51_Z_on_SP;720;0;0;39;6;4;49
51_Z_on_SP;725;0;0;42;6;4;52
51_Z_on_SP;730;0;0;46;6;4;56
51_Z_on_SP;735;0;0;46;6;5;57
51_Z_on_SP;740;0;1;45;6;5;57
51_Z_on_SP;745;0;0;44;6;5;55
51_Z_on_SP;750;0;0;43;6;4;53
51_Z_on_SP;755;0;0;44;6;4;54
51_Z_on_SP;760;0;0;44;6;4;54
51_Z_on_SP;765;0;0;44;6;5;55
51_Z_on_SP;770;0;0;44;6;4;54
51_Z_on_SP;775;0;0;45;6;4;55
51_Z_on_SP;780;0;0;46;6;5;57
51_Z_on_SP;785;0;0;48;6;4;58
51_Z_on_SP;790;0;0;49;7;4;60
51_Z_on_SP;795;0;0;50;7;5;62
51_Z_on_SP;800;0;0;49;7;5;61
51_Z_on_SP;805;0;0;49;7;5;61
51_Z_on_SP;810;0;0;49;7;5;61
51_Z_on_SP;815;0;0;48;7;5;60
51_Z_on_SP;820;0;0;47;7;6;60
51_Z_on_SP;825;0;0;47;7;5;59
51_Z_on_SP;830;0;0;46;7;5;58
51_Z_on_SP;835;0;0;46;7;5;58
51_Z_on_SP;840;0;0;44;7;6;57
51_Z_on_SP;845;0;0;45;7;5;57
51_Z_on_SP;850;0;0;46;7;5;58
51_Z_on_SP;855;0;0;47;7;5;59
51_Z_on_SP;860;0;1;47;7;5;60
51_Z_on_SP;865;0;0;50;7;5;62
51_Z_on_SP;870;0;1;50;7;5;63
51_Z_on_SP;875;0;1;50;8;5;64
51_Z_on_SP;880;0;1;51;7;5;64
51_Z_on_SP;885;0;0;51;7;5;63
51_Z_on_SP;890;0;1;50;7;5;63
51_Z_on_SP;895;0;1;49;7;5;62
51_Z_on_SP;900;0;1;48;7;5;61
51_Z_on_SP;905;0;1;49;7;5;62
51_Z_on_SP;910;0;1;50;7;5;63
51_Z_on_SP;915;0;1;52;7;5;65
51_Z_on_SP;920;0;1;53;7;5;66
51_Z_on_SP;925;0;1;55;8;5;69
51_Z_on_SP;930;0;1;55;8;5;69
51_Z_on_SP;935;0;1;55;8;5;69
51_Z_on_SP;940;0;1;56;8;4;69
51_Z_on_SP;945;0;1;57;8;4;70
51_Z_on_SP;950;0;1;57;8;4;70
51_Z_on_SP;955;0;1;58;9;4;72
51_Z_on_SP;960;0;1;59;9;4;73
51_Z_on_SP;965;0;1;63;9;4;77
51_Z_on_SP;970;0;1;66;9;4;80
51_Z_on_SP;975;0;1;68;9;4;82
51_Z_on_SP;980;0;1;69;9;4;83
51_Z_on_SP;985;0;1;69;9;4;83
51_Z_on_SP;990;0;1;69;9;3;82
51_Z_on_SP;995;0;1;70;9;3;83
51_Z_on_SP;1000;0;1;70;9;3;83
51_Z_on_SP;1005;0;1;70;9;3;83
51_Z_on_SP;1010;0;1;71;9;3;84
51_Z_on_SP;1015;0;1;69;8;3;81
51_Z_on_SP;1020;0;1;71;8;3;83
51_Z_on_SP;1025;0;1;73;8;3;85
51_Z_on_SP;1030;0;1;74;7;3;85
51_Z_on_SP;1035;0;1;76;7;3;87
51_Z_on_SP;1040;0;1;76;7;3;87
51_Z_on_SP;1045;0;1;75;7;2;85
51_Z_on_SP;1050;0;1;74;7;2;84
51_Z_on_SP;1055;0;1;73;6;2;82
51_Z_on_SP;1060;0;1;73;6;2;82
51_Z_on_SP;1065;0;1;71;6;2;80
51_Z_on_SP;1070;0;1;70;6;2;79
51_Z_on_SP;1075;0;1;67;6;2;76
51_Z_on_SP;1080;0;1;65;6;3;75
51_Z_on_SP;1085;0;1;63;6;2;72
51_Z_on_SP;1090;0;1;64;5;2;72
51_Z_on_SP;1095;0;1;63;5;2;71
51_Z_on_SP;1100;0;1;61;5;2;69
51_Z_on_SP;1105;0;1;60;5;2;68
51_Z_on_SP;1110;0;1;59;5;2;67
51_Z_on_SP;1115;0;1;57;4;2;64
51_Z_on_SP;1120;0;1;56;4;2;63
51_Z_on_SP;1125;0;1;55;4;1;61
51_Z_on_SP;1130;0;1;52;4;1;58
51_Z_on_SP;1135;0;1;50;4;2;57
51_Z_on_SP;1140;0;1;47;4;2;54
51_Z_on_SP;1145;0;1;46;4;2;53
51_Z_on_SP;1150;0;0;46;4;1;51
51_Z_on_SP;1155;0;0;45;3;1;49
